name,created_at,download_count
openponk-petrinets-linux-nightly.zip,2024-10-23T15:40:45Z,0
openponk-petrinets-mac-intel-nightly.zip,2024-10-23T15:40:49Z,0
openponk-petrinets-mac-m1-nightly.zip,2024-10-23T15:40:51Z,0
openponk-petrinets-win-nightly.zip,2024-10-23T15:40:42Z,0
