name,created_at,download_count
openponk-petrinets-linux-nightly.zip,2024-10-03T10:31:23Z,0
openponk-petrinets-mac-ARM-nightly.zip,2024-10-03T10:31:19Z,0
openponk-petrinets-mac-nightly.zip,2024-10-03T10:31:20Z,0
openponk-petrinets-win-nightly.zip,2024-10-03T10:31:24Z,0
