name,created_at,download_count
openponk-petrinets-linux-nightly.zip,2024-10-31T15:22:11Z,0
openponk-petrinets-mac-intel-nightly.zip,2024-10-31T15:22:07Z,0
openponk-petrinets-mac-m1-nightly.zip,2024-10-31T15:22:05Z,0
openponk-petrinets-win-nightly.zip,2024-10-31T15:22:09Z,0
